,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,action_1,action_2,action_3,action_4,action_5,max_value,max_action
0,3.774247,4.492865,4.954306,4.59905,3.9695292,3.2911499,3.4350727,3.31284,3.3795488,3.1225169,9.11025,7.8998494,8.936909,8.048231,7.4241495,16.1756469,15.8277871,17.204055,16.0268298,14.5161956,17.204055,3
1,4.2830615,4.4479203,4.9880037,4.7897944,4.2034903,3.3759034,3.3319688,3.3297453,3.3617482,3.1545336,9.239603,7.706636,8.987438,8.043322,7.4649234,16.8985679,15.4865251,17.305186999999997,16.1948646,14.822947300000001,17.305186999999997,3
2,4.6808686,4.5714316,4.9569187,4.9366574,4.4951906,3.4093711,3.3418949,3.2952518,3.327048,3.2090497,9.058601,7.4937673,8.739111,7.780904,7.3396745,17.1488407,15.4070938,16.9912815,16.0446094,15.0439148,17.1488407,1
3,5.0774574,4.9529366,5.1330495,5.172061,4.756295,3.4116068,3.3900163,3.2948704,3.326791,3.1789453,8.971651,7.578256,8.602447,7.7039514,7.24814,17.4607152,15.9212089,17.0303669,16.2028034,15.1833803,17.4607152,1
4,5.202408,5.073412,5.1579633,5.2101164,4.85186,3.4287643,3.4334183,3.3308597,3.3132339,3.1712065,8.99212,7.6917567,8.6467905,7.7378325,7.298956,17.6232923,16.198587,17.135613499999998,16.2611828,15.322022500000001,17.6232923,1
5,5.306127,5.150206,5.20715,5.2836,4.9516535,3.4214785,3.4306808,3.341538,3.3086576,3.1638377,8.997139,7.7209296,8.664725,7.7733617,7.3480644,17.7247445,16.3018164,17.213413000000003,16.3656193,15.463555600000001,17.7247445,1
6,5.3983793,5.239188,5.298643,5.342043,5.0494742,3.3973327,3.4222622,3.34269,3.2862766,3.1482463,8.966448,7.7162156,8.6601305,7.731374,7.3584456,17.76216,16.377665800000003,17.301463499999997,16.3596936,15.556166099999999,17.76216,1
7,5.4898567,5.3498483,5.3819485,5.410732,5.1424623,3.394524,3.451631,3.3544621,3.2890878,3.1529255,8.974489,7.7752576,8.66962,7.7447033,7.40148,17.8588697,16.5767369,17.4060306,16.4445231,15.6968678,17.8588697,1
8,5.5653577,5.4183917,5.4635324,5.476244,5.2265716,3.3809006,3.4469695,3.351328,3.278468,3.1485438,8.9488735,7.7744727,8.644314,7.7145042,7.395714,17.8951318,16.6398339,17.459174400000002,16.4692162,15.7708294,17.8951318,1
9,5.653382,5.476922,5.550241,5.574639,5.3437476,3.3851511,3.4297066,3.352489,3.2840662,3.172196,8.934433,7.7490706,8.613503,7.690107,7.393185,17.9729661,16.6556992,17.516233,16.5488122,15.909128599999999,17.9729661,1
