,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,action_1,action_2,action_3,action_4,action_5,max_value,max_action
0,8.119988,8.246544,9.210305,8.559819,8.728578,3.1752462,3.2418518,3.4136114,3.3456073,3.4419558,4.688141,4.352944,4.938223,4.4974093,4.559778,15.9833752,15.8413398,17.5621394,16.4028356,16.730311800000003,17.5621394,3
1,8.471058,8.767795,9.229209,8.908256,8.859198,3.2839491,3.4450698,3.476651,3.4765396,3.4753048,4.8095865,4.5475116,4.977646,4.6059117,4.5811715,16.564593600000002,16.7603764,17.683506,16.9907073,16.9156743,17.683506,3
2,8.887802,9.077113,9.279938,9.173898,8.946986,3.2873664,3.4439151,3.4417877,3.4628143,3.3760514,4.8010926,4.512751,4.922018,4.535733,4.4652267,16.976261,17.0337791,17.6437437,17.1724453,16.7882641,17.6437437,3
3,9.103506,9.201395,9.266865,9.21728,9.048101,3.33466,3.4500098,3.4190638,3.4321752,3.3879194,4.8449936,4.5049357,4.8915005,4.53658,4.478839,17.283159599999998,17.1563405,17.5774293,17.1860352,16.9148594,17.5774293,3
4,9.102307,9.071158,9.132413,9.027142,8.941412,3.3525767,3.4009051,3.3832178,3.3627775,3.3607407,4.861169,4.443754,4.85401,4.4794354,4.4484982,17.3160527,16.915817099999998,17.3696408,16.869354899999998,16.7506509,17.3696408,3
5,9.048054,8.910657,9.007691,8.819513,8.817888,3.338198,3.33182,3.339846,3.2827377,3.313752,4.840475,4.364611,4.806607,4.4008813,4.3970504,17.226727,16.607088,17.154144,16.503132,16.528690400000002,17.226727,1
6,9.058282,8.827854,8.973199,8.725233,8.756879,3.3391757,3.2888143,3.3213048,3.2502747,3.2833943,4.839036,4.3164043,4.7829685,4.3664517,4.361596,17.2364937,16.433072600000003,17.0774723,16.3419594,16.401869299999998,17.2364937,1
7,9.080978,8.85834,9.024845,8.769555,8.741904,3.3418193,3.2935982,3.3209026,3.266543,3.2645178,4.832625,4.321766,4.7750416,4.380486,4.334714,17.2554223,16.4737042,17.120789199999997,16.416584,16.3411358,17.2554223,1
8,9.054701,8.864298,9.077913,8.792802,8.70312,3.3187811,3.284713,3.3211122,3.2588007,3.234333,4.8059316,4.315009,4.783183,4.3756914,4.2994175,17.1794137,16.464019999999998,17.1822082,16.4272941,16.2368705,17.1822082,3
9,9.029765,8.88526,9.119658,8.802984,8.678489,3.3047652,3.2801867,3.3214796,3.2419808,3.2088785,4.801876,4.3076825,4.7888865,4.3560266,4.267401,17.1364062,16.473129200000002,17.2300241,16.400991400000002,16.1547685,17.2300241,3
10,9.023428,8.9119,9.144346,8.803799,8.653161,3.2970324,3.2752175,3.3156176,3.2179973,3.1775663,4.8069663,4.2983212,4.7841268,4.3258104,4.229449,17.127426699999997,16.4854387,17.2440904,16.3476067,16.060176300000002,17.2440904,3
11,8.967412,8.881549,9.132298,8.766055,8.620433,3.2783165,3.2551157,3.3056319,3.1923504,3.1581905,4.7918286,4.273199,4.7759047,4.296734,4.2012377,17.037557099999997,16.409863700000002,17.2138346,16.2551394,15.9798612,17.2138346,3
12,8.87739,8.813021,9.097832,8.7085285,8.584457,3.2525415,3.2266176,3.294094,3.1706097,3.1481297,4.760896,4.236231,4.7651258,4.270524,4.177893,16.8908275,16.2758696,17.157051799999998,16.1496622,15.9104797,17.157051799999998,3
13,8.801357,8.779524,9.069337,8.679152,8.533238,3.2391105,3.220496,3.2868936,3.1687899,3.1383073,4.738322,4.216084,4.7582464,4.262031,4.150873,16.7787895,16.216104,17.114477,16.109972900000002,15.822418300000002,17.114477,3
14,8.709306,8.732834,9.027855,8.635504,8.464448,3.2190602,3.2093525,3.276912,3.1618135,3.1241813,4.7080007,4.187762,4.7476544,4.2474294,4.118247,16.6363669,16.1299485,17.0524214,16.0447469,15.706876300000001,17.0524214,3
15,8.647746,8.71535,9.018731,8.617341,8.42101,3.2097313,3.2106383,3.281396,3.1650999,3.1211503,4.6932955,4.176882,4.7550287,4.2468967,4.1009836,16.550772799999997,16.1028703,17.0551557,16.029337599999998,15.643143900000002,17.0551557,3
16,8.638231,8.728078,9.046368,8.628084,8.427494,3.2067454,3.213546,3.2944584,3.1698465,3.1266546,4.685094,4.167936,4.771145,4.247617,4.095356,16.5300704,16.109560000000002,17.111971399999998,16.045547499999998,15.6495046,17.111971399999998,3
17,8.660596,8.759937,9.072541,8.648599,8.466077,3.2188408,3.2284372,3.3102772,3.1819744,3.1479452,4.6912465,4.172373,4.783372,4.252236,4.106504,16.5706833,16.160747200000003,17.1661902,16.082809400000002,15.720526200000002,17.1661902,3
18,8.703681,8.81622,9.114933,8.687393,8.519317,3.2389998,3.255409,3.3319314,3.2038298,3.176388,4.7026124,4.189096,4.797843,4.264244,4.122664,16.645293199999998,16.260725,17.244707400000003,16.1554668,15.818369,17.244707400000003,3
19,8.759504,8.866394,9.170868,8.734111,8.589014,3.2644475,3.2794652,3.357733,3.2300375,3.209138,4.7183123,4.2004533,4.8148685,4.279237,4.141598,16.7422638,16.3463125,17.3434695,16.243385500000002,15.93975,17.3434695,3
20,8.812416,8.911446,9.223178,8.775469,8.653779,3.2888653,3.3018322,3.3820853,3.2541614,3.2396731,4.733297,4.2109504,4.830406,4.2925916,4.159216,16.8345783,16.4242286,17.4356693,16.322221999999996,16.0526681,17.4356693,3
21,8.865127,8.949241,9.269072,8.812388,8.711898,3.3126643,3.3215215,3.4040318,3.2764962,3.266845,4.7484035,4.219852,4.8430347,4.303877,4.1741514,16.926194799999998,16.4906145,17.5161385,16.392761200000002,16.1528944,17.5161385,3
22,8.882186,8.956226,9.285523,8.817944,8.7390375,3.3249426,3.3300881,3.414385,3.2860084,3.2826555,4.7489157,4.2163167,4.8427076,4.3018856,4.175747,16.956044300000002,16.5026308,17.542615599999998,16.405838000000003,16.19744,17.542615599999998,3
