,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,action_1,action_2,action_3,action_4,action_5,max_value,max_action
0,3.2046392,3.2055912,3.433169,3.105949,3.0723715,8.771027,9.084889,8.9787245,8.58219,8.21251,6.5897484,5.875722,6.8693213,6.018469,5.9621325,18.5654146,18.1662022,19.2812148,17.706608,17.247014,19.2812148,3
1,3.2954845,3.2092426,3.4460394,3.2424297,3.1380186,9.32,9.448961,9.46554,9.147086,8.769989,6.6845527,5.8328233,6.8923373,6.1616,6.019302,19.300037200000002,18.4910269,19.803916700000002,18.5511157,17.9273096,19.803916700000002,3
2,3.370672,3.1844337,3.486746,3.363816,3.191606,9.802492,9.693491,9.951126,9.634483,9.27498,6.7985773,5.7933025,6.9676113,6.2908244,6.0825996,19.971741299999998,18.6712272,20.4054833,19.2891234,18.5491856,20.4054833,3
3,3.4558957,3.2914455,3.493131,3.4871426,3.2855759,9.833795,9.848548,9.823628,9.734831,9.275538,6.7617927,5.8725524,6.8041162,6.2564063,6.022775,20.051483400000002,19.0125459,20.1208752,19.4783799,18.583888899999998,20.1208752,3
4,3.5119736,3.3779283,3.5296438,3.5295436,3.3603227,9.885568,9.974702,9.83168,9.800276,9.34748,6.7896724,5.9807553,6.8073883,6.271374,6.080955,20.187214,19.3333856,20.1687121,19.601193600000002,18.788757699999998,20.187214,1
5,3.5310223,3.4210215,3.5418708,3.5639615,3.40185,9.909728,10.045162,9.855227,9.9054785,9.405831,6.798904,6.050946,6.8218384,6.320701,6.1245003,20.239654299999998,19.5171295,20.218936199999998,19.790141,18.9321813,20.239654299999998,1
6,3.5217435,3.4223409,3.536611,3.5653508,3.4197502,9.888095,10.030923,9.852506,9.938361,9.4451885,6.779702,6.0629683,6.8161535,6.331589,6.1519094,20.1895405,19.516232199999997,20.2052705,19.835300800000002,19.0168481,20.2052705,3
7,3.5054479,3.4185758,3.523538,3.5563712,3.430884,9.842833,10.008023,9.824484,9.940661,9.469613,6.7415175,6.0685296,6.788695,6.322971,6.171612,20.0897984,19.4951284,20.136717,19.8200032,19.072109,20.136717,3
8,3.494695,3.416354,3.5180256,3.5497935,3.4446146,9.817743,10.000141,9.820499,9.951906,9.512833,6.7165766,6.0789056,6.7771807,6.323581,6.2013383,20.0290146,19.4954006,20.1157053,19.825280499999998,19.158785899999998,20.1157053,3
9,3.4861548,3.411706,3.5178974,3.5447059,3.4575348,9.804716,9.99526,9.835423,9.969541,9.5664,6.6996927,6.086009,6.7789135,6.3303347,6.2338696,19.9905635,19.492975,20.132233900000003,19.844581599999998,19.257804399999998,20.132233900000003,3
10,3.473822,3.3996186,3.5153072,3.5362709,3.4644315,9.784964,9.9747095,9.844896,9.977956,9.611234,6.679069,6.0812693,6.7783375,6.33268,6.2584357,19.937855,19.4555974,20.1385407,19.8469069,19.3341012,20.1385407,3
11,3.4562678,3.383307,3.503628,3.5261495,3.4582775,9.7494135,9.941923,9.824051,9.970709,9.619956,6.6474166,6.064858,6.7559023,6.3215923,6.258206,19.853097899999998,19.390088,20.0835813,19.818450799999997,19.3364395,20.0835813,3
12,3.4413195,3.3686793,3.4952712,3.5190928,3.4530416,9.723137,9.917016,9.812816,9.970544,9.634742,6.622003,6.051054,6.740453,6.315969,6.261448,19.7864595,19.3367493,20.048540199999998,19.8056058,19.3492316,20.048540199999998,3
13,3.4331357,3.3582685,3.4915442,3.514618,3.454816,9.714671,9.901915,9.810895,9.977937,9.667521,6.6079464,6.0405326,6.7294,6.311954,6.2705393,19.7557531,19.3007161,20.0318392,19.804509000000003,19.3928763,20.0318392,3
14,3.418424,3.3399572,3.4788756,3.4956768,3.4496815,9.694681,9.867744,9.788712,9.953302,9.683588,6.5881004,6.015591,6.707034,6.2845106,6.264098,19.7012054,19.2232922,19.9746216,19.7334894,19.3973675,19.9746216,3
15,3.4018183,3.3187819,3.4650178,3.4739242,3.44402,9.668679,9.824204,9.762154,9.919619,9.697603,6.565703,5.9846926,6.6844354,6.2552433,6.257677,19.6362003,19.1276785,19.9116072,19.6487865,19.3993,19.9116072,3
16,3.4372795,3.3785446,3.4873583,3.520656,3.4901507,9.695451,9.912352,9.77117,10.0176935,9.745277,6.576819,6.076288,6.6743526,6.2991567,6.3128185,19.7095495,19.3671846,19.9328809,19.8375062,19.548246199999998,19.9328809,3
17,3.462387,3.4204311,3.4927573,3.5192013,3.509363,9.696485,9.953449,9.738094,9.974449,9.728494,6.5755396,6.1295404,6.634408,6.2559786,6.3131313,19.734411599999998,19.5034205,19.8652593,19.7496289,19.5509883,19.8652593,3
18,3.4882975,3.4590147,3.5009358,3.5203485,3.5251262,9.710911,10.005855,9.712081,9.937885,9.706466,6.589252,6.178595,6.603069,6.217221,6.3128834,19.7884605,19.643464700000003,19.8160858,19.6754545,19.544475600000002,19.8160858,3
