,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,action_1,action_2,action_3,action_4,action_5,max_value,max_action
0,3.0952024,2.9993875,3.2418933,3.0056567,2.879002,8.532634,8.204712,8.335855,8.420361,8.023197,6.458821,5.6201606,6.4169664,5.789694,5.674342,18.0866574,16.824260100000004,17.9947147,17.2157117,16.576541,18.0866574,1
1,3.0838964,2.9446564,3.1588843,3.0874264,2.856017,8.961272,8.570789,8.774128,8.982937,8.490075,6.470326,5.57447,6.4122734,5.8984833,5.64882,18.5154944,17.0899154,18.345285699999998,17.9688467,16.994912,18.5154944,1
2,3.037115,2.9382792,3.0575824,3.0329046,2.8223815,9.327605,9.073772,9.182099,9.291634,8.960434,6.495873,5.6409636,6.4644327,5.91318,5.700611,18.860593,17.6530148,18.704114099999998,18.2377186,17.4834265,18.860593,1
3,2.880783,2.8579476,2.8932514,2.8323154,2.7004642,9.251079,9.164125,9.166916,9.117105,8.995907,6.3821073,5.58729,6.394304,5.778264,5.6001368,18.513969300000003,17.6093626,18.454471400000003,17.7276844,17.296508000000003,18.513969300000003,1
4,2.8215551,2.830739,2.833794,2.753557,2.6816633,9.226348,9.185681,9.179969,9.068354,9.053588,6.3698425,5.61154,6.4154844,5.773032,5.6499386,18.4177456,17.62796,18.4292474,17.594943,17.3851899,18.4292474,3
5,2.769078,2.775763,2.7684999,2.6763978,2.6477516,9.157568,9.084555,9.131111,8.969383,9.018088,6.3495116,5.589929,6.4022136,5.7447963,5.672352,18.276157599999998,17.450246999999997,18.301824500000002,17.3905771,17.338191600000002,18.301824500000002,3
6,2.7517486,2.7345433,2.7296302,2.6483054,2.6343217,9.153338,8.993689,9.100082,8.960714,8.992448,6.3777885,5.580883,6.4031954,5.776209,5.7052326,18.282875100000002,17.309115300000002,18.2329076,17.3852284,17.3320023,18.282875100000002,1
7,2.7486897,2.716284,2.7112117,2.641988,2.6345901,9.156679,8.941509,9.087693,8.975814,8.983751,6.3995123,5.584642,6.408211,5.8093896,5.7418528,18.304881,17.242435,18.2071157,17.4271916,17.3601939,18.304881,1
8,2.7455835,2.7001584,2.6954768,2.6382394,2.6363316,9.150659,8.885413,9.066959,8.97959,8.9727125,6.40755,5.5769143,6.4028587,5.8264647,5.7642403,18.3037925,17.162485699999998,18.1652945,17.4442941,17.3732844,18.3037925,1
9,2.7449014,2.6921253,2.6856093,2.642193,2.642222,9.142253,8.844124,9.045409,8.985751,8.967877,6.406359,5.5701733,6.3918395,5.837478,5.7807016,18.293513400000002,17.106422600000002,18.1228578,17.465422,17.3908006,18.293513400000002,1
10,2.746688,2.7012532,2.6858835,2.6525679,2.6498313,9.13335,8.844672,9.035909,8.9953575,8.974826,6.388118,5.5686383,6.375797,5.832954,5.782098,18.268155999999998,17.1145635,18.097589499999998,17.480879400000003,17.4067553,18.268155999999998,1
11,2.7585907,2.7277045,2.7014647,2.6794534,2.6720533,9.121643,8.866953,9.020361,9.002634,8.998914,6.359428,5.571587,6.3509693,5.817015,5.7841973,18.239661700000003,17.1662445,18.072795,17.499102399999998,17.4551646,18.239661700000003,1
12,2.7684193,2.7420344,2.7133555,2.7019467,2.686298,9.108985,8.861458,9.001661,9.004308,9.002671,6.3335595,5.560083,6.3268833,5.8018293,5.776526,18.210963800000002,17.1635754,18.041899800000003,17.508084,17.465495,18.210963800000002,1
13,2.7754936,2.7539337,2.7206182,2.718298,2.693366,9.095105,8.860823,8.978664,8.997783,8.993193,6.3057494,5.548303,6.2981224,5.779114,5.7578397,18.176348,17.1630597,17.9974046,17.495195,17.4443987,18.176348,1
14,2.7831945,2.765532,2.7220285,2.7285538,2.6949499,9.087867,8.868754,8.9470825,8.979619,8.97522,6.282987,5.5417695,6.262311,5.7478666,5.7312026,18.154048500000002,17.1760555,17.931422,17.4560394,17.4013725,18.154048500000002,1
15,2.7920816,2.7737067,2.7235012,2.7397234,2.6967115,9.088002,8.871711,8.919472,8.965655,8.96452,6.2653537,5.5309954,6.2293057,5.7208443,5.7050304,18.145437299999998,17.176413099999998,17.8722789,17.4262227,17.366261899999998,18.145437299999998,1
16,2.7709012,2.778483,2.6780264,2.6874998,2.6547828,9.103736,8.945562,8.923173,8.950384,8.946946,6.272488,5.5734463,6.2114005,5.6917977,5.692122,18.147125199999998,17.2974913,17.812599900000002,17.3296815,17.2938508,18.147125199999998,1
17,2.7419043,2.750639,2.6279383,2.6295276,2.604097,9.108111,8.93623,8.922023,8.92771,8.898244,6.275652,5.5749197,6.198509,5.664893,5.6621103,18.1256673,17.2617887,17.7484703,17.2221306,17.1644513,18.1256673,1
18,2.7131832,2.7280953,2.5834713,2.5801632,2.5579128,9.1066885,8.941203,8.917152,8.911813,8.853375,6.2675853,5.573337,6.179943,5.639248,5.623933,18.087457,17.2426353,17.6805663,17.1312242,17.0352208,18.087457,1
19,2.6921043,2.7079937,2.5481813,2.544427,2.5167513,9.107942,8.938008,8.906563,8.900949,8.802505,6.2592072,5.5610843,6.157134,5.6183014,5.5746536,18.0592535,17.207086,17.6118783,17.063677400000003,16.8939099,18.0592535,1
20,2.6775413,2.6941981,2.519678,2.5178907,2.482956,9.113166,8.940762,8.894751,8.893211,8.758121,6.2521152,5.552527,6.1332846,5.5989456,5.5290375,18.0428225,17.1874871,17.547713599999998,17.010047300000004,16.7701145,18.0428225,1
