,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,action_1,action_2,action_3,action_4,action_5,max_value,max_action
0,2.8229446,2.9648733,3.181574,2.6916595,2.718121,8.474186,8.622459,8.695961,8.313446,7.900762,6.576214,5.905562,6.8554792,5.9099035,5.6916795,17.8733446,17.4928943,18.7330142,16.915009,16.3105625,18.7330142,3
1,2.9012399,2.968609,3.1876812,2.8188438,2.7767322,8.99566,9.08198,9.234604,8.899672,8.469328,6.6094866,5.861674,6.8770747,6.015413,5.704439,18.5063865,17.912263,19.2993599,17.7339288,16.9504992,19.2993599,3
2,2.9746637,2.9826598,3.1701722,2.9033008,2.824255,9.33314,9.4193125,9.526844,9.217619,8.796331,6.5863466,5.8213735,6.7995205,5.9688826,5.670782,18.8941503,18.2233458,19.4965367,18.0898024,17.291368,19.4965367,3
3,3.1700895,3.1632853,3.3062432,3.1152506,3.0641131,9.644471,9.691477,9.722267,9.491047,9.133597,6.7911,6.0226483,6.936946,6.14247,5.9941406,19.6056605,18.8774106,19.9654562,18.7487676,18.1918507,19.9654562,3
4,3.2282119,3.198329,3.319842,3.213127,3.1316981,9.710353,9.7022505,9.728167,9.624775,9.182131,6.8277564,6.0466213,6.922952,6.208371,6.063017,19.7663213,18.947200799999997,19.970961,19.046273,18.3768461,19.970961,3
5,3.2559931,3.208636,3.3112977,3.2733536,3.1574697,9.737813,9.684606,9.706672,9.70993,9.1775255,6.830801,6.0419793,6.8844166,6.2378845,6.0670824,19.824607099999998,18.935221300000002,19.902386299999996,19.2211681,18.4020776,19.902386299999996,3
6,3.2712922,3.2117317,3.2995818,3.3113167,3.169401,9.751839,9.669232,9.689643,9.762524,9.17011,6.82307,6.0266595,6.847578,6.2486024,6.056157,19.8462012,18.9076232,19.8368028,19.3224431,18.395668,19.8462012,1
7,3.2741418,3.2017736,3.2869434,3.3241243,3.1659844,9.723808,9.606644,9.648887,9.755347,9.122482,6.7989345,5.995868,6.8119316,6.2351465,6.0284023,19.796884300000002,18.8042856,19.747762,19.3146178,18.3168687,19.796884300000002,1
8,3.2515335,3.1804862,3.2609544,3.3189006,3.1435163,9.63819,9.531353,9.573159,9.722239,9.038468,6.7334337,5.944018,6.7516756,6.2004595,5.969755,19.623157199999998,18.6558572,19.585789,19.241599100000002,18.1517393,19.623157199999998,1
9,3.243404,3.1694503,3.2495375,3.3214722,3.1375194,9.6001625,9.481379,9.530553,9.717797,9.001408,6.7009664,5.911342,6.716221,6.1857395,5.936986,19.5445329,18.5621713,19.4963115,19.2250087,18.0759134,19.5445329,1
10,3.2494278,3.1759512,3.2571306,3.336369,3.146738,9.597286,9.479317,9.533609,9.742686,9.007798,6.6917276,5.901275,6.7124467,6.1973553,5.9367957,19.5384414,18.5565432,19.5031863,19.276410300000002,18.0913317,19.5384414,1
11,3.2567637,3.180359,3.2669685,3.3450644,3.1557107,9.606247,9.476081,9.545606,9.758819,9.0186615,6.6954727,5.8935895,6.720755,6.2091355,5.942176,19.5584834,18.5500295,19.5333295,19.313018900000003,18.1165482,19.5584834,1
12,3.254839,3.1757774,3.268519,3.3340795,3.1559398,9.596867,9.451696,9.537269,9.730201,9.010257,6.688027,5.869176,6.717338,6.1900454,5.931231,19.539733,18.4966494,19.523125999999998,19.254325899999998,18.0974278,19.539733,1
13,3.247851,3.1757293,3.2696064,3.319057,3.154422,9.585042,9.456521,9.534257,9.707379,9.011146,6.6730614,5.850524,6.712056,6.1696587,5.918084,19.5059544,18.482774300000003,19.5159194,19.1960947,18.083652,19.5159194,3
14,3.2384548,3.1731849,3.2691548,3.3005478,3.1501794,9.56961,9.457682,9.527832,9.678253,9.006914,6.6577682,5.8311586,6.706958,6.148477,5.904043,19.465833,18.462025500000003,19.5039448,19.1272778,18.061136400000002,19.5039448,3
15,3.229815,3.1710365,3.2715435,3.2825792,3.1485014,9.561109,9.465928,9.530272,9.653576,9.015391,6.6452518,5.8131585,6.7062254,6.1295424,5.89447,19.4361758,18.450122999999998,19.5080409,19.0656976,18.0583624,19.5080409,3
16,3.2774224,3.2055264,3.2952316,3.341712,3.195152,9.564821,9.4609,9.543541,9.697579,9.099902,6.587457,5.7729135,6.6355834,6.0691175,5.8732123,19.4297004,18.4393399,19.474356,19.1084085,18.1682663,19.474356,3
17,3.279976,3.2134285,3.307308,3.39519,3.2022934,9.463937,9.444283,9.538253,9.781513,9.120301,6.4508595,5.7006335,6.5466723,6.017766,5.8214674,19.1947725,18.358345,19.3922333,19.194468999999998,18.1440618,19.3922333,3
18,3.3662305,3.2630382,3.3788533,3.4900427,3.2813742,9.644528,9.534183,9.692385,10.017553,9.330685,6.5242314,5.7427316,6.60335,6.1053596,5.924429,19.5349899,18.539952800000002,19.6745883,19.6129553,18.5364882,19.6745883,3
19,3.4573445,3.3420796,3.4605358,3.5532303,3.371906,9.821838,9.6850395,9.836968,10.143944,9.527633,6.611995,5.818426,6.669749,6.153364,6.0271835,19.891177499999998,18.8455451,19.9672528,19.8505383,18.9267225,19.9672528,3
20,3.5203109,3.3990498,3.5150433,3.5824184,3.4362676,9.923109,9.781599,9.910366,10.178346,9.657611,6.6457906,5.858128,6.680728,6.1348124,6.0774784,20.0892105,19.0387768,20.1061373,19.8955768,19.171357,20.1061373,3
21,3.5713432,3.4412222,3.5616586,3.6022768,3.4870312,10.001904,9.845911,9.9699,10.193023,9.764455,6.671785,5.883422,6.6902895,6.112715,6.117188,20.245032199999997,19.1705552,20.2218481,19.9080148,19.3686742,20.245032199999997,1
22,3.5823903,3.4446466,3.5679605,3.5843284,3.4950488,9.974102,9.804808,9.919122,10.103247,9.755708,6.63496,5.8483653,6.6345506,6.031655,6.088482,20.1914523,19.0978199,20.1216331,19.7192304,19.3392388,20.1914523,1
23,3.5827403,3.4363363,3.5676506,3.5687578,3.4913647,9.947536,9.759627,9.886872,10.045307,9.746034,6.606557,5.8195357,6.5995455,5.9803815,6.0669165,20.1368333,19.015499,20.054068100000002,19.5944463,19.304315199999998,20.1368333,1
24,3.559204,3.4067156,3.5436358,3.536395,3.4675882,9.887674,9.682059,9.824922,9.971272,9.706734,6.562926,5.777808,6.55381,5.9282093,6.033285,20.009804,18.8665826,19.922367800000004,19.4358763,19.2076072,20.009804,1
25,3.5433822,3.3839307,3.522364,3.509042,3.452484,9.851781,9.623281,9.775652,9.911281,9.691835,6.5362086,5.7464533,6.515032,5.8879814,6.0138063,19.9313718,18.753665,19.813048,19.3083044,19.1581253,19.9313718,1
